x,y,value,x.num,y.num,x.story,y.story,x.max,y.max,x.num.prop,y.num.prop,max.sim,num.prop.diff,num.prop.diff.abs,translation_steps,rscore.pred.diff,rscore.pred.diff.abs,rscore.avg.cos,rscore.avg.cos.med
eng4.133,eng1.119,0.78100497,133,119,eng4,eng1,172,158,0.7732558139534884,0.7531645569620253,0.78100497,-0.02009125699146308,0.02009125699146308,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.135,eng1.120,0.77139086,135,120,eng4,eng1,172,158,0.7848837209302325,0.759493670886076,0.77139086,-0.02539005004415651,0.02539005004415651,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.136,eng1.121,0.5165253,136,121,eng4,eng1,172,158,0.7906976744186046,0.7658227848101266,0.5165253,-0.024874889608478057,0.024874889608478057,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.137,eng1.121,0.5428461,137,121,eng4,eng1,172,158,0.7965116279069767,0.7658227848101266,0.5428461,-0.03068884309685016,0.03068884309685016,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.138,eng1.123,0.81916225,138,123,eng4,eng1,172,158,0.8023255813953488,0.7784810126582279,0.81916225,-0.02384456873712093,0.02384456873712093,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.139,eng1.124,0.57815015,139,124,eng4,eng1,172,158,0.8081395348837209,0.7848101265822784,0.57815015,-0.023329408301442478,0.023329408301442478,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.140,eng1.125,0.8792815,140,125,eng4,eng1,172,158,0.813953488372093,0.7911392405063291,0.8792815,-0.022814247865763915,0.022814247865763915,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.141,eng1.126,0.72151023,141,126,eng4,eng1,172,158,0.8197674418604651,0.7974683544303798,0.72151023,-0.02229908743008535,0.02229908743008535,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.142,eng1.127,0.8036258,142,127,eng4,eng1,172,158,0.8255813953488372,0.8037974683544303,0.8036258,-0.0217839269944069,0.0217839269944069,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.144,eng1.128,0.9999999,144,128,eng4,eng1,172,158,0.8372093023255814,0.810126582278481,0.9999999,-0.02708272004710044,0.02708272004710044,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.143,eng1.129,0.37637177,143,129,eng4,eng1,172,158,0.8313953488372093,0.8164556962025317,0.37637177,-0.01493965263467767,0.01493965263467767,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.145,eng1.129,0.8224132,145,129,eng4,eng1,172,158,0.8430232558139535,0.8164556962025317,0.8224132,-0.026567559611421876,0.026567559611421876,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.146,eng1.130,0.648193,146,130,eng4,eng1,172,158,0.8488372093023255,0.8227848101265823,0.648193,-0.0260523991757432,0.0260523991757432,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.147,eng1.131,0.62889695,147,131,eng4,eng1,172,158,0.8546511627906976,0.8291139240506329,0.62889695,-0.02553723874006475,0.02553723874006475,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.149,eng1.132,0.4178708,149,132,eng4,eng1,172,158,0.8662790697674418,0.8354430379746836,0.4178708,-0.03083603179275829,0.03083603179275829,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.153,eng1.133,0.855403,153,133,eng4,eng1,172,158,0.8895348837209303,0.8417721518987342,0.855403,-0.047762731822196036,0.047762731822196036,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.154,eng1.134,0.8160272,154,134,eng4,eng1,172,158,0.8953488372093024,0.8481012658227848,0.8160272,-0.047247571386517584,0.047247571386517584,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.155,eng1.135,0.93125546,155,135,eng4,eng1,172,158,0.9011627906976745,0.8544303797468354,0.93125546,-0.04673241095083902,0.04673241095083902,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.152,eng1.137,0.38856572,152,137,eng4,eng1,172,158,0.8837209302325582,0.8670886075949367,0.38856572,-0.01663232263762149,0.01663232263762149,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.156,eng1.137,0.7804322,156,137,eng4,eng1,172,158,0.9069767441860465,0.8670886075949367,0.7804322,-0.03988813659110979,0.03988813659110979,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.88,eng1.138,0.38554648,88,138,eng4,eng1,172,158,0.5116279069767442,0.8734177215189873,0.38554648,0.3617898145422431,0.3617898145422431,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.157,eng1.138,0.72883856,157,138,eng4,eng1,172,158,0.9127906976744186,0.8734177215189873,0.72883856,-0.03937297615543123,0.03937297615543123,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.158,eng1.139,0.8130959,158,139,eng4,eng1,172,158,0.9186046511627907,0.879746835443038,0.8130959,-0.038857815719752664,0.038857815719752664,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.159,eng1.140,0.66949964,159,140,eng4,eng1,172,158,0.9244186046511628,0.8860759493670886,0.66949964,-0.03834265528407421,0.03834265528407421,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.160,eng1.141,0.6680918,160,141,eng4,eng1,172,158,0.9302325581395349,0.8924050632911392,0.6680918,-0.03782749484839565,0.03782749484839565,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.161,eng1.142,0.5052735,161,142,eng4,eng1,172,158,0.936046511627907,0.8987341772151899,0.5052735,-0.037312334412717085,0.037312334412717085,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.162,eng1.142,0.61503446,162,142,eng4,eng1,172,158,0.9418604651162791,0.8987341772151899,0.61503446,-0.04312628790108919,0.04312628790108919,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.163,eng1.143,0.582453,163,143,eng4,eng1,172,158,0.9476744186046512,0.9050632911392406,0.582453,-0.042611127465410625,0.042611127465410625,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.164,eng1.144,0.8717103,164,144,eng4,eng1,172,158,0.9534883720930233,0.9113924050632911,0.8717103,-0.04209596702973217,0.04209596702973217,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.165,eng1.146,0.68801725,165,146,eng4,eng1,172,158,0.9593023255813954,0.9240506329113924,0.68801725,-0.03525169267000294,0.03525169267000294,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.166,eng1.151,0.59109753,166,151,eng4,eng1,172,158,0.9651162790697675,0.9556962025316456,0.59109753,-0.009420076538121935,0.009420076538121935,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.167,eng1.151,0.63785344,167,151,eng4,eng1,172,158,0.9709302325581395,0.9556962025316456,0.63785344,-0.015234030026493928,0.015234030026493928,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.168,eng1.154,0.8269693,168,154,eng4,eng1,172,158,0.9767441860465116,0.9746835443037974,0.8269693,-0.002060641742714142,0.002060641742714142,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.169,eng1.155,0.5370822,169,155,eng4,eng1,172,158,0.9825581395348837,0.9810126582278481,0.5370822,-0.0015454813070355788,0.0015454813070355788,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.170,eng1.155,0.68302417,170,155,eng4,eng1,172,158,0.9883720930232558,0.9810126582278481,0.68302417,-0.007359434795407682,0.007359434795407682,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.62,eng1.156,0.722329,62,156,eng4,eng1,172,158,0.36046511627906974,0.9873417721518988,0.722329,0.626876655872829,0.626876655872829,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.171,eng1.156,0.68900603,171,156,eng4,eng1,172,158,0.9941860465116279,0.9873417721518988,0.68900603,-0.006844274359729119,0.006844274359729119,3,-0.01193201235708316,0.059221879345873134,0.6654427703448276,0.68552071
eng4.1,rus2.1,0.8216981,1,1,eng4,rus2,172,144,0.005813953488372093,0.006944444444444444,0.8216981,0.0011304909560723511,0.0011304909560723511,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.2,rus2.2,0.55334896,2,2,eng4,rus2,172,144,0.011627906976744186,0.013888888888888888,0.55334896,0.0022609819121447022,0.0022609819121447022,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.3,rus2.4,0.44317272,3,4,eng4,rus2,172,144,0.01744186046511628,0.027777777777777776,0.44317272,0.010335917312661497,0.010335917312661497,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.4,rus2.5,0.7391656,4,5,eng4,rus2,172,144,0.023255813953488372,0.034722222222222224,0.7391656,0.011466408268733852,0.011466408268733852,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.5,rus2.6,0.7870942,5,6,eng4,rus2,172,144,0.029069767441860465,0.041666666666666664,0.7870942,0.0125968992248062,0.0125968992248062,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.6,rus2.7,0.727517,6,7,eng4,rus2,172,144,0.03488372093023256,0.04861111111111111,0.727517,0.013727390180878554,0.013727390180878554,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.7,rus2.8,0.8052746,7,8,eng4,rus2,172,144,0.040697674418604654,0.05555555555555555,0.8052746,0.014857881136950898,0.014857881136950898,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.8,rus2.9,0.604836,8,9,eng4,rus2,172,144,0.046511627906976744,0.0625,0.604836,0.015988372093023256,0.015988372093023256,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.29,rus2.9,0.3572102,29,9,eng4,rus2,172,144,0.1686046511627907,0.0625,0.3572102,-0.10610465116279069,0.10610465116279069,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.9,rus2.10,0.73472905,9,10,eng4,rus2,172,144,0.05232558139534884,0.06944444444444445,0.73472905,0.017118863049095608,0.017118863049095608,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.10,rus2.11,0.55792576,10,11,eng4,rus2,172,144,0.05813953488372093,0.0763888888888889,0.55792576,0.018249354005167966,0.018249354005167966,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.11,rus2.11,0.42309803,11,11,eng4,rus2,172,144,0.06395348837209303,0.0763888888888889,0.42309803,0.01243540051679587,0.01243540051679587,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.12,rus2.12,0.52157533,12,12,eng4,rus2,172,144,0.06976744186046512,0.08333333333333333,0.52157533,0.013565891472868213,0.013565891472868213,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.13,rus2.13,0.7395958,13,13,eng4,rus2,172,144,0.0755813953488372,0.09027777777777778,0.7395958,0.014696382428940571,0.014696382428940571,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.14,rus2.15,0.80361706,14,15,eng4,rus2,172,144,0.08139534883720931,0.10416666666666667,0.80361706,0.022771317829457363,0.022771317829457363,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.15,rus2.16,0.8143245,15,16,eng4,rus2,172,144,0.0872093023255814,0.1111111111111111,0.8143245,0.023901808785529707,0.023901808785529707,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.16,rus2.17,0.41803247,16,17,eng4,rus2,172,144,0.09302325581395349,0.11805555555555555,0.41803247,0.025032299741602065,0.025032299741602065,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.17,rus2.17,0.5452381,17,17,eng4,rus2,172,144,0.09883720930232558,0.11805555555555555,0.5452381,0.019218346253229976,0.019218346253229976,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.19,rus2.17,0.5354359,19,17,eng4,rus2,172,144,0.11046511627906977,0.11805555555555555,0.5354359,0.007590439276485783,0.007590439276485783,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.20,rus2.18,0.7240261,20,18,eng4,rus2,172,144,0.11627906976744186,0.125,0.7240261,0.008720930232558141,0.008720930232558141,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.21,rus2.19,0.71588266,21,19,eng4,rus2,172,144,0.12209302325581395,0.13194444444444445,0.71588266,0.0098514211886305,0.0098514211886305,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.22,rus2.20,0.6789889,22,20,eng4,rus2,172,144,0.12790697674418605,0.1388888888888889,0.6789889,0.010981912144702843,0.010981912144702843,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.23,rus2.21,0.7837935,23,21,eng4,rus2,172,144,0.13372093023255813,0.14583333333333334,0.7837935,0.012112403100775215,0.012112403100775215,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.24,rus2.22,0.7284291,24,22,eng4,rus2,172,144,0.13953488372093023,0.1527777777777778,0.7284291,0.01324289405684756,0.01324289405684756,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.30,rus2.23,0.41748005,30,23,eng4,rus2,172,144,0.1744186046511628,0.1597222222222222,0.41748005,-0.014696382428940585,0.014696382428940585,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.31,rus2.23,0.39046413,31,23,eng4,rus2,172,144,0.18023255813953487,0.1597222222222222,0.39046413,-0.02051033591731266,0.02051033591731266,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.25,rus2.24,0.70267576,25,24,eng4,rus2,172,144,0.14534883720930233,0.16666666666666666,0.70267576,0.021317829457364323,0.021317829457364323,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.26,rus2.25,0.76927984,26,25,eng4,rus2,172,144,0.1511627906976744,0.1736111111111111,0.76927984,0.022448320413436695,0.022448320413436695,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.27,rus2.26,0.70653766,27,26,eng4,rus2,172,144,0.1569767441860465,0.18055555555555555,0.70653766,0.02357881136950904,0.02357881136950904,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.28,rus2.28,0.6817466,28,28,eng4,rus2,172,144,0.16279069767441862,0.19444444444444445,0.6817466,0.03165374677002583,0.03165374677002583,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.32,rus2.28,0.42636168,32,28,eng4,rus2,172,144,0.18604651162790697,0.19444444444444445,0.42636168,0.008397932816537473,0.008397932816537473,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.33,rus2.29,0.76525915,33,29,eng4,rus2,172,144,0.19186046511627908,0.2013888888888889,0.76525915,0.009528423772609818,0.009528423772609818,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.34,rus2.30,0.7929429,34,30,eng4,rus2,172,144,0.19767441860465115,0.20833333333333334,0.7929429,0.01065891472868219,0.01065891472868219,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.35,rus2.31,0.70107680000000006,35,31,eng4,rus2,172,144,0.20348837209302326,0.2152777777777778,0.70107680000000006,0.011789405684754534,0.011789405684754534,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.36,rus2.32,0.7824954,36,32,eng4,rus2,172,144,0.20930232558139536,0.2222222222222222,0.7824954,0.01291989664082685,0.01291989664082685,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.37,rus2.34,0.7672374,37,34,eng4,rus2,172,144,0.21511627906976744,0.2361111111111111,0.7672374,0.02099483204134367,0.02099483204134367,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.38,rus2.34,0.54671776,38,34,eng4,rus2,172,144,0.22093023255813954,0.2361111111111111,0.54671776,0.015180878552971566,0.015180878552971566,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.39,rus2.35,0.80939233,39,35,eng4,rus2,172,144,0.22674418604651161,0.24305555555555555,0.80939233,0.016311369509043938,0.016311369509043938,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.40,rus2.36,0.6765989,40,36,eng4,rus2,172,144,0.23255813953488372,0.25,0.6765989,0.017441860465116282,0.017441860465116282,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.41,rus2.37,0.8006256,41,37,eng4,rus2,172,144,0.23837209302325582,0.2569444444444444,0.8006256,0.0185723514211886,0.0185723514211886,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.42,rus2.38,0.5127178,42,38,eng4,rus2,172,144,0.2441860465116279,0.2638888888888889,0.5127178,0.019702842377261,0.019702842377261,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.43,rus2.38,0.50536615,43,38,eng4,rus2,172,144,0.25,0.2638888888888889,0.50536615,0.013888888888888895,0.013888888888888895,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.44,rus2.38,0.470245,44,38,eng4,rus2,172,144,0.2558139534883721,0.2638888888888889,0.470245,0.008074935400516792,0.008074935400516792,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.45,rus2.39,0.65991735,45,39,eng4,rus2,172,144,0.2616279069767442,0.2708333333333333,0.65991735,0.009205426356589108,0.009205426356589108,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.121,rus2.39,0.40332544,121,39,eng4,rus2,172,144,0.7034883720930233,0.2708333333333333,0.40332544,-0.43265503875968997,0.43265503875968997,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.18,rus2.40,0.46888572,18,40,eng4,rus2,172,144,0.10465116279069768,0.2777777777777778,0.46888572,0.1731266149870801,0.1731266149870801,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.46,rus2.40,0.72095895,46,40,eng4,rus2,172,144,0.26744186046511625,0.2777777777777778,0.72095895,0.010335917312661536,0.010335917312661536,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.47,rus2.41,0.71425915,47,41,eng4,rus2,172,144,0.27325581395348836,0.2847222222222222,0.71425915,0.011466408268733852,0.011466408268733852,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.48,rus2.42,0.365916,48,42,eng4,rus2,172,144,0.27906976744186046,0.2916666666666667,0.365916,0.012596899224806224,0.012596899224806224,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.49,rus2.42,0.67003083,49,42,eng4,rus2,172,144,0.28488372093023256,0.2916666666666667,0.67003083,0.006782945736434121,0.006782945736434121,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.99,rus2.42,0.365916,99,42,eng4,rus2,172,144,0.5755813953488372,0.2916666666666667,0.365916,-0.28391472868217055,0.28391472868217055,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.101,rus2.42,0.365916,101,42,eng4,rus2,172,144,0.5872093023255814,0.2916666666666667,0.365916,-0.29554263565891475,0.29554263565891475,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.50,rus2.43,0.72318757,50,43,eng4,rus2,172,144,0.29069767441860467,0.2986111111111111,0.72318757,0.007913436692506437,0.007913436692506437,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.51,rus2.44,0.72192466,51,44,eng4,rus2,172,144,0.29651162790697677,0.3055555555555556,0.72192466,0.009043927648578809,0.009043927648578809,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.52,rus2.45,0.7671733,52,45,eng4,rus2,172,144,0.3023255813953488,0.3125,0.7671733,0.010174418604651181,0.010174418604651181,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.53,rus2.46,0.7671387,53,46,eng4,rus2,172,144,0.3081395348837209,0.3194444444444444,0.7671387,0.011304909560723497,0.011304909560723497,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.54,rus2.47,0.63194835,54,47,eng4,rus2,172,144,0.313953488372093,0.3263888888888889,0.63194835,0.01243540051679587,0.01243540051679587,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.55,rus2.50,0.81006026,55,50,eng4,rus2,172,144,0.31976744186046513,0.3472222222222222,0.81006026,0.02745478036175708,0.02745478036175708,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.57,rus2.51,0.7941385,57,51,eng4,rus2,172,144,0.3313953488372093,0.3541666666666667,0.7941385,0.022771317829457405,0.022771317829457405,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.58,rus2.52,0.83487177,58,52,eng4,rus2,172,144,0.3372093023255814,0.3611111111111111,0.83487177,0.02390180878552972,0.02390180878552972,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.59,rus2.53,0.82267517,59,53,eng4,rus2,172,144,0.3430232558139535,0.3680555555555556,0.82267517,0.025032299741602093,0.025032299741602093,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.60,rus2.54,0.87667507,60,54,eng4,rus2,172,144,0.3488372093023256,0.375,0.87667507,0.02616279069767441,0.02616279069767441,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.61,rus2.55,0.79986024,61,55,eng4,rus2,172,144,0.3546511627906977,0.3819444444444444,0.79986024,0.027293281653746726,0.027293281653746726,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.62,rus2.56,0.8315656,62,56,eng4,rus2,172,144,0.36046511627906974,0.3888888888888889,0.8315656,0.028423772609819153,0.028423772609819153,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.63,rus2.57,0.79568696,63,57,eng4,rus2,172,144,0.36627906976744184,0.3958333333333333,0.79568696,0.02955426356589147,0.02955426356589147,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.64,rus2.58,0.68181986000000006,64,58,eng4,rus2,172,144,0.37209302325581395,0.4027777777777778,0.68181986000000006,0.030684754521963842,0.030684754521963842,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.65,rus2.59,0.5674414,65,59,eng4,rus2,172,144,0.37790697674418605,0.4097222222222222,0.5674414,0.03181524547803616,0.03181524547803616,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.66,rus2.60,0.78768444,66,60,eng4,rus2,172,144,0.38372093023255816,0.4166666666666667,0.78768444,0.03294573643410853,0.03294573643410853,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.67,rus2.61,0.80520165,67,61,eng4,rus2,172,144,0.38953488372093026,0.4236111111111111,0.80520165,0.03407622739018085,0.03407622739018085,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.68,rus2.62,0.6840673,68,62,eng4,rus2,172,144,0.3953488372093023,0.4305555555555556,0.6840673,0.035206718346253274,0.035206718346253274,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.69,rus2.63,0.7918959,69,63,eng4,rus2,172,144,0.4011627906976744,0.4375,0.7918959,0.03633720930232559,0.03633720930232559,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.70,rus2.63,0.52782863,70,63,eng4,rus2,172,144,0.4069767441860465,0.4375,0.52782863,0.030523255813953487,0.030523255813953487,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.71,rus2.64,0.80138195,71,64,eng4,rus2,172,144,0.4127906976744186,0.4444444444444444,0.80138195,0.031653746770025804,0.031653746770025804,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.73,rus2.65,0.6993894,73,65,eng4,rus2,172,144,0.42441860465116277,0.4513888888888889,0.6993894,0.026970284237726128,0.026970284237726128,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.74,rus2.66,0.79400533,74,66,eng4,rus2,172,144,0.43023255813953487,0.4583333333333333,0.79400533,0.028100775193798444,0.028100775193798444,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.75,rus2.67,0.81744766,75,67,eng4,rus2,172,144,0.436046511627907,0.4652777777777778,0.81744766,0.029231266149870816,0.029231266149870816,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.76,rus2.68,0.47563282,76,68,eng4,rus2,172,144,0.4418604651162791,0.4722222222222222,0.47563282,0.030361757105943132,0.030361757105943132,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.77,rus2.68,0.6093789,77,68,eng4,rus2,172,144,0.4476744186046512,0.4722222222222222,0.6093789,0.02454780361757103,0.02454780361757103,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.78,rus2.69,0.71779966,78,69,eng4,rus2,172,144,0.45348837209302323,0.4791666666666667,0.71779966,0.025678294573643456,0.025678294573643456,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.91,rus2.69,0.34441546,91,69,eng4,rus2,172,144,0.5290697674418605,0.4791666666666667,0.34441546,-0.04990310077519383,0.04990310077519383,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.79,rus2.70,0.6020063,79,70,eng4,rus2,172,144,0.45930232558139533,0.4861111111111111,0.6020063,0.026808785529715773,0.026808785529715773,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.80,rus2.70,0.4523583,80,70,eng4,rus2,172,144,0.46511627906976744,0.4861111111111111,0.4523583,0.02099483204134367,0.02099483204134367,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.81,rus2.71,0.67990184,81,71,eng4,rus2,172,144,0.47093023255813954,0.4930555555555556,0.67990184,0.02212532299741604,0.02212532299741604,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.82,rus2.72,0.85731894,82,72,eng4,rus2,172,144,0.47674418604651164,0.5,0.85731894,0.023255813953488358,0.023255813953488358,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
eng4.83,rus2.73,0.615088,83,73,eng4,rus2,172,144,0.48255813953488375,0.5069444444444444,0.615088,0.024386304909560674,0.024386304909560674,2,-7.267441860465128e-4,0.03161806682290728,0.6613557843023256,0.6890284
